id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,is_ascii
8543896,"oasis silom condo, top floor, unblocked pool view",12863564,bee,Bang Rak,13.72573,100.53048,Private room,1469,2,4,2019-03-28,0.05,3,310,0,True
8176753,"oriental decor 1br@bts phrom phong pool, gym",32466453,markus,Khlong Toei,13.72683,100.57465,Entire home/apt,1400,4,124,2022-10-30,1.4,1,354,9,True
8549809,big 1br • step to bts •comfy bed• 欢迎各位,29631121,.● bm,Bang Na,13.68062,100.61044,Entire home/apt,1529,7,136,2022-12-11,1.54,1,114,16,False
8571342,two-room apartment on lat phrao rd,30970765,isara,Wang Thong Lang,13.78683,100.61674,Entire home/apt,700,1,7,2019-07-13,0.09,2,365,0,True
7550675,"1 br with kitchen, near skytrain",10092054,aom,Bang Na,13.68034,100.60893,Entire home/apt,950,28,1,2015-10-18,0.01,1,363,0,True
8581725,"1 br, free pool-gym bkk - airport huamak skytrain",44132895,wanni,Suanluang,13.737806,100.643311,Entire home/apt,1558,2,3,2022-05-20,0.06,1,0,1,True
8205765,serenity apartments,43270218,precha,Khlong Toei,13.73873,100.55583,Entire home/apt,1200,2,9,2020-01-03,0.1,1,87,0,True
8583753,double deck room near grand palace,20801609,effie,Phra Nakhon,13.74748,100.49744,Private room,814,1,57,2022-12-11,0.65,7,309,10,True
8594331,large 74sqm best location! nana bts (sky train),45229361,zoran,Vadhana,13.73978,100.55841,Entire home/apt,1500,28,15,2022-12-22,0.18,1,274,5,True
8213175,dday sweet,43311138,kamon,Bang Kapi,13.77374,100.64109,Private room,890,2,0,,,1,365,0,True
8214376,studio room at thonglor,34249896,chkart,Vadhana,13.74085,100.58545,Private room,1500,15,0,,,1,365,0,True
7551159,chapter one - modern dutch,39574008,surapol,Rat Burana,13.67765,100.51846,Entire home/apt,2500,1,2,2018-05-08,0.03,1,3,0,True
7560373,fully furnished studio apt. c2-110,39630625,tina,Suanluang,13.70851,100.6342,Entire home/apt,866,1,42,2022-09-20,0.48,3,352,4,True
8596532,habitia2 panya indra,32872298,pichaya,Khlong Sam Wa,13.84237,100.73155,Entire home/apt,1500,1,0,,,1,88,0,True
8215285,"bkk smile condo,bts, thonglor8,wifi",43321553,kanchana s.,Vadhana,13.73033,100.58151,Entire home/apt,1524,1,2,2016-11-03,0.02,1,347,0,True
8598506,"new condo 32 sqm., pool",5964648,janya,Sathon,13.70694,100.52843,Private room,1200,1,1,2016-12-22,0.01,1,361,0,True
8616187,charming 1bdr near bts and emporium,13020066,ome,Khlong Toei,13.72572,100.57418,Entire home/apt,1697,3,154,2022-11-29,1.75,3,337,9,True
8616643,"charming & calm; swimmingpool, fiberwifi & netflix",45326725,eric,Phasi Charoen,13.7085,100.4511,Entire home/apt,1500,3,115,2022-12-04,1.38,1,337,8,True
8228104,deluxe room ★ 550m. to mrt★wi-fi★ halal breakfast,43389865,annie,Bang Sue,13.80412,100.53216,Private room,1405,1,0,,,3,0,0,False
8228442,40m2 lux 1br walk to mbk bts siam:a,15419517,isavaret,Parthum Wan,13.74823,100.52683,Entire home/apt,1212,25,57,2022-10-20,0.65,5,0,3,True
8232526,bts onnut condo just 800 metre wifi,31015834,natha,Phra Khanong,13.70381,100.60633,Entire home/apt,1050,5,27,2021-11-13,0.31,18,304,0,True
8242967,"mid of bangkok,1 min to bts sapankway wifi",32455266,amy,Phaya Thai,13.79294,100.54962,Entire home/apt,866,15,86,2022-09-30,0.97,10,309,1,True
7566787,d.s.tower 2,39673488,jintana,Vadhana,13.74332,100.57308,Private room,2000,1,0,,,1,365,0,True
7572495,fully furnished studio apt. c2-105,39630625,tina,Suanluang,13.70852,100.63503,Entire home/apt,846,1,3,2020-02-22,0.04,3,352,0,True
7573007,fully furnished studio apt. c2-104,39630625,tina,Suanluang,13.71014,100.63467,Entire home/apt,639,1,22,2022-11-17,0.26,3,354,6,True
8627406,2 bedroom apt near ekamai bts,45374552,pashmina,Vadhana,13.72375,100.58391,Entire home/apt,2251,30,7,2017-09-21,0.08,3,360,0,True
8637376,grand suite soi sukhumvit19 with pool - d2,45414241,banthueng,Vadhana,13.7404,100.56129,Entire home/apt,4120,1,75,2022-12-16,0.87,7,75,22,True
8637714,35sqm room 400m to bts thonglor,45415512,pim,Khlong Toei,13.72609,100.57417,Entire home/apt,2000,90,0,,,1,364,0,True
7574772,"stylish loft style condo, thonglor",28808611,arvi,Vadhana,13.73633,100.58529,Entire home/apt,2800,2,15,2022-12-11,0.17,1,358,1,True
7585100,king bed spacious & cosy apt in fantastic location,3827459,pascal,Vadhana,13.7413,100.55795,Entire home/apt,1600,7,46,2022-11-24,0.57,1,71,10,True
8248114,the tempo ruamrudee (bts pleonchit),43496768,apiporn,Parthum Wan,13.73877,100.54941,Entire home/apt,2000,5,97,2019-06-11,1.12,2,0,0,True
8642417,cozy stay and close to don muang hotel,45434137,thanyarat,Don Mueang,13.9246,100.5994,Private room,1170,1,139,2020-02-02,1.58,1,0,0,True
8257348,chateauintow sukhumvit 62/1-2,43546183,pisansut,Phra Khanong,13.68768,100.60804,Private room,1057,1,0,,,1,365,0,True
8257392,nice tranquil room in thonglor bkk,43467430,serene,Vadhana,13.73136,100.58133,Entire home/apt,1143,1,107,2022-12-19,1.24,2,161,8,True
7585968,"aspire, soi 48, sukumvit",22911134,tiffany,Khlong Toei,13.71061,100.59553,Entire home/apt,1553,4,24,2020-02-15,0.27,1,300,0,True
8647630,convenient room near bts,37580317,tib,Phra Khanong,13.69142,100.61325,Entire home/apt,779,1,36,2019-12-31,0.42,5,168,0,True
7588307,panoramic view clean new nearmarket,33960423,arfan,Suanluang,13.73622,100.62277,Private room,792,2,0,,,1,365,0,True
8258847,clean & cozy,12984179,wilawan,Bang Sue,13.8012,100.51919,Entire home/apt,750,1,6,2017-11-20,0.07,1,210,0,True
8653574,air3nity  downtown world class bangkok,13282564,inthanom,Bang Rak,13.72438,100.53159,Entire home/apt,3785,1,234,2022-12-10,3.31,6,95,38,True
8261747,1br btsbangchak workdeskwashercookingappl,11391223,vasu,Phra Khanong,13.69722,100.60772,Entire home/apt,600,30,106,2022-04-20,1.2,4,21,1,True
8654051,bangkok silom private gathering place # air3nity,13282564,inthanom,Bang Rak,13.7253,100.5295,Entire home/apt,4734,1,239,2022-12-12,3.28,6,194,15,True
8673855,คอนโดชาโตว์อินทาวน์ รัชดา 13 ตึก 2,22229703,auttawit,Din Daeng,13.78303,100.57231,Private room,1500,1,0,,,1,365,0,False
8265901,"private room ""ban sukhumwit1""",21267828,patr,Suanluang,13.72167,100.61739,Private room,450,7,31,2018-08-25,0.36,2,211,0,True
7604623,1br brand new mrt rama 9,33020386,minniemeng,Huai Khwang,13.759,100.56698,Entire home/apt,2200,3,0,,,1,91,0,True
8676182,citihome thapra   (condominium) petkasem road,42456185,stephanie,Bang Sue,13.83124,100.53376,Entire home/apt,650,3,0,,,1,362,0,True
7607302,"1 br in chatuchak,bts sena nikhom,near dmk airport",19698970,pat,Chatu Chak,13.83847,100.57539,Entire home/apt,990,1,8,2016-05-04,0.09,1,241,0,True
8277242,siam place suvarnabhumi,491814,ubolrussamee,Lat Krabang,13.7196,100.71633,Private room,450,1,4,2018-02-12,0.06,1,88,0,True
8676857,romantic room in city center,7508205,nicece,Parthum Wan,13.73674,100.55106,Entire home/apt,1693,7,1,2019-01-22,0.02,1,305,0,True
8287542,cheap & comfy,40193559,fay,Bang Kapi,13.76549,100.64632,Private room,900,3,0,,,1,84,0,True
8294848,sukhumvit phromphong bts expats neighborhood,43736728,nicole,Vadhana,13.72941,100.57292,Entire home/apt,3200,21,9,2019-08-31,0.1,1,89,0,True
7623512,cozy and convenient studio loft near iconsiam,13773322,jerawat,Khlong San,13.73035,100.50894,Entire home/apt,1262,1,19,2022-10-04,0.39,1,81,4,True
7624300,cbd 175sqm suite amazing location + facilities,39744308,ed,Bang Rak,13.7248,100.53024,Entire home/apt,3983,1,250,2022-12-14,2.88,12,329,15,True
8679433,private room in supalai ekamai-thonglor condo,24330919,pichamon,Vadhana,13.74236,100.58826,Entire home/apt,1500,1,0,,,1,177,0,True
7625178,วิวล่า สิขลา,39999413,อัครพล,Vadhana,13.74159,100.57977,Private room,65000,399,0,,,1,365,0,False
7631853,1br near bkk airport/skytrain+wifi (2),10047160,fai,Suanluang,13.7372,100.64166,Entire home/apt,866,30,97,2020-03-20,1.08,5,365,0,True
7639836,bright loft 5 min walk bts s taksin,2129668,wimonpak,Sathon,13.71341,100.51442,Entire home/apt,1100,365,74,2018-08-19,0.83,41,80,0,True
8296785,81 sqms/sukhumvit/pool/gym/selfcheckin/bts/2br2bth,39878043,yimmy,Vadhana,13.74803,100.55735,Entire home/apt,2088,3,130,2022-12-16,1.47,5,124,15,True
8683600,new clean&convnt condo near bts 1m.,45598501,jazz,Khlong Toei,13.71415,100.59173,Entire home/apt,1530,30,10,2018-03-06,0.12,1,178,0,True
8305382,new and cosy 1br thonglor ekamai,32455847,koranat,Huai Khwang,13.74456,100.58733,Private room,723,6,9,2022-12-08,0.25,1,217,8,True
7664777,"spacious centrally located, wonderfully decorated.",6189280,paula,Vadhana,13.73631,100.56626,Entire home/apt,3067,3,52,2022-12-23,0.62,1,326,5,True
7666278,corner heritage room-2 mins to bts and pier,11138134,thanwarat,Sathon,13.7179,100.51646,Private room,2000,1,1,2015-12-07,0.01,4,364,0,True
8690770,easyshopping pratunam&fashion malls,29493816,cheewarat,Ratchathewi,13.75286,100.53801,Private room,1499,7,0,,,5,365,0,True
7666921,15 minutes to donmoung airport home,36750789,kusalin,Don Mueang,13.95354,100.57672,Entire home/apt,2300,1,39,2020-01-19,0.46,1,176,0,True
8319326,richpark taopoon,43743985,james,Bang Sue,13.83735,100.5379,Private room,2000,30,0,,,4,365,0,True
8319927,commonwealth pinklao,43743985,james,Bang Phlat,13.77997,100.48702,Private room,450,30,1,2017-09-28,0.02,4,358,0,True
8697039,perfect location 10 min to skytrain,45659347,nuttachart,Khlong Toei,13.7124,100.59415,Entire home/apt,866,180,0,,,1,365,0,True
8320475,park land ratchada-wongsawang,43743985,james,Bang Sue,13.81967,100.53385,Private room,565,30,0,,,4,83,0,True
8328967,"1 bdrm pra kanong area, 3fl house",43907743,juan,Vadhana,13.73139,100.59378,Private room,1800,1,0,,,1,365,0,True
7680539,"center bkk, sathorn/silom wifi pool",40336942,ananya,Yan na wa,13.71786,100.54877,Entire home/apt,646,90,64,2017-01-11,0.71,1,181,0,True
7689738,private room for family,9692136,som,Phaya Thai,13.77621,100.54304,Private room,1600,1,0,,,6,340,0,True
8697877,life65 1 bedroom 4 mins from bts,41539139,usanee,Vadhana,13.71788,100.58966,Entire home/apt,1385,2,22,2020-02-10,0.26,1,228,0,True
7691102,big 1br+bathtub | monthly stay | central bkk | bts,40392546,tor,Parthum Wan,13.74297,100.55012,Entire home/apt,1243,30,129,2022-11-24,1.46,4,272,4,True
8332275,tropical villa ensuite 1 br super close-mrtlumpini,43924136,bo-ther & paa maa,Sathon,13.72375,100.54525,Entire home/apt,1200,1,110,2022-12-12,1.25,5,319,3,True
8334188,1 en suite studio apartment in 1960 villa+ kitchen,43924136,bo-ther & paa maa,Sathon,13.72324,100.5446,Entire home/apt,1450,1,27,2022-10-25,0.31,5,348,13,True
8334330,3tropical villa/center/dbl: super close mrtlumpini,43924136,bo-ther & paa maa,Sathon,13.72328,100.54539,Private room,1029,1,152,2022-12-03,1.73,5,360,6,True
8345117,cozy duplex at central pier and sky train,11138134,thanwarat,Sathon,13.71743,100.51493,Private room,2500,1,0,,,4,357,0,True
8703776,215sqm amazing location 1minbts free wifi pool ++,39744308,ed,Bang Rak,13.7248,100.53024,Entire home/apt,3983,1,160,2022-09-25,1.85,12,261,9,True
8713306,"private room,style classic",45703312,apple,Suanluang,13.71051,100.63532,Private room,800,1,1,2016-02-08,0.01,3,365,0,True
8715509,luxury high-rise condo 2 br 2 baths across bitec,45746267,julin,Bang Na,13.67302,100.60544,Entire home/apt,1690,7,45,2020-11-12,0.62,1,0,0,True
8356067,"beautiful studio room at sukhumvit 64, bts udomsuk",42878037,kook,Phra Khanong,13.6854,100.60581,Private room,829,3,0,,,1,358,0,True
7708975,modern apartment near city center,20296522,teerapat,Pra Wet,13.6736,100.64594,Entire home/apt,5000,1,0,,,1,365,0,True
7717620,"sukhumvit, 5 min walk to sky train asoke station",24021888,maitria hotel sukhumvit 18,Khlong Toei,13.73313,100.56259,Private room,4871,1,20,2019-08-08,0.3,12,364,0,True
8356893,40 sq meter studio room at bangna,42823570,doungjai,Bang Khae,13.72925,100.40775,Entire home/apt,550,30,0,,,1,365,0,True
8722091,"whole lovely apartment, 1 min to mrt",12786663,mew,Huai Khwang,13.79767,100.57644,Entire home/apt,1464,4,49,2022-11-23,0.66,1,32,1,True
8356897,sukhumvit road 15min skytrain bts,42594121,gift,Pra Wet,13.68969,100.64152,Private room,950,1,0,,,21,365,0,True
8722345,condo for longterm (near abac and airport link),45779226,ploi,Suanluang,13.74639,100.60334,Entire home/apt,800,20,27,2022-11-06,0.31,1,285,5,True
7719234,vanda home sweet home,40558003,vanda,Chatu Chak,13.80492,100.58721,Entire home/apt,1250,1,0,,,1,365,0,True
8731520,"1 br ground floor condo, fast wifi",45734786,neil and yui,Phasi Charoen,13.71316,100.44978,Entire home/apt,550,7,57,2022-11-24,0.65,1,307,7,True
7736035,private dorm for 4 -siammitr hostel,20451346,ple,Bang Rak,13.72155,100.52274,Private room,1240,1,31,2019-12-31,0.36,3,358,0,True
7736302,little mango lovely home (with love & breakfast),40660187,phakakul,Khlong Sam Wa,13.88034,100.71966,Private room,1200,1,17,2018-09-03,0.19,1,364,0,True
7736615,cozy room near skytrain,37580317,tib,Phra Khanong,13.69242,100.61384,Entire home/apt,786,1,74,2022-12-07,0.84,5,171,3,True
8732425,family condo in bangkok 5persons,3192020,mary ann,Ratchathewi,13.75808,100.53327,Entire home/apt,2500,30,26,2016-03-30,0.3,5,365,0,True
7737757,comfort &cheap 1 bedroom near bts,32056405,sawat,Phasi Charoen,13.73807,100.44717,Entire home/apt,850,2,35,2018-03-23,0.39,1,358,0,True
8743015,"ceil ekkamai12, near thonglor wifi",298572,piangporn,Vadhana,13.73188,100.58629,Entire home/apt,1301,2,184,2022-09-21,2.1,1,283,12,True
8746112,convenient location condominium,45236199,nucharee,Suanluang,13.74394,100.6439,Private room,1100,4,1,2016-09-26,0.01,2,365,0,True
7742968,cozy studio near onnuch bts station,40698085,kongkom,Khlong Toei,13.70474,100.59267,Entire home/apt,1100,1,6,2020-01-01,0.07,4,365,0,True
7749792,"abstract condo, sukhumvit 66/1 rd.",40740098,thanchanit,Bang Na,13.68057,100.60601,Private room,990,1,0,,,1,178,0,True
8358775,bangkok feliz lovely 1-bedroom condo,44058615,darin,Vadhana,13.71718,100.591774,Private room,1000,1,0,,,1,331,0,True
8746413,coop hostel,45253735,coop,Ratchathewi,13.75625,100.53944,Shared room,350,1,0,,,3,181,0,True
7751583,"nearby jj weekend market, central ladprao",40555394,sutha,Bang Sue,13.80472,100.53121,Entire home/apt,1500,14,1,2016-10-04,0.01,1,365,0,True
8759900,luxury townhouse,45236199,nucharee,Bang Kapi,13.75226,100.63386,Entire home/apt,6000,3,0,,,2,88,0,True
8766635,bangkok horizon rhatchada-tapla.,45967508,ธัญญารัตน์,Thon buri,13.70722,100.48251,Private room,850,7,1,2015-12-12,0.01,1,365,0,True
8373168,winner residence,44132222,eakapon,Huai Khwang,13.77829,100.58449,Entire home/apt,1800,1,0,,,1,365,0,True
8373781,studio 1bed/sofa by mrt latprao,30887444,annie,Chatu Chak,13.80472,100.57233,Entire home/apt,900,2,22,2017-03-18,0.25,5,356,0,True
8767173,"special rate ""queen+1 sofa bed near bts"" 毗邻超市和轻快铁",8134752,tete quarters,Vadhana,13.71045,100.60055,Entire home/apt,1064,14,36,2022-09-28,0.42,3,132,6,False
8374809,the base rama9 by sansiri,44138386,prauk,Bang Kapi,13.74793,100.60581,Private room,700,7,1,2015-11-09,0.01,1,362,0,True
7764129,cozy and huge 1bd ekamai heart of bangkok,40830808,danny,Vadhana,13.72988,100.58608,Entire home/apt,950,14,66,2022-12-04,0.75,3,323,9,True
8769212,"free pick-up, bangkok sphere (airport view)",45975817,nivit,Bang Kapi,13.76279,100.64863,Entire home/apt,2000,1,276,2022-11-29,3.19,4,338,18,True
8375055,downtown near terminal 21 bts nana,43240218,fon,Vadhana,13.74169,100.55453,Entire home/apt,2000,30,0,,,1,362,0,True
8375136,deluxe room at coral grand place,44129752,coral grand place bangkok,Chatu Chak,13.8261,100.56011,Private room,1200,1,0,,,2,365,0,True
8390188,"specious green garden with daily services, siam",5735895,pariya,Parthum Wan,13.7478,100.52354,Entire home/apt,5071,2,162,2022-11-25,1.83,3,97,1,True
8392375,superior room at coral grand place,44129752,coral grand place bangkok,Chatu Chak,13.82657,100.56041,Private room,1000,1,1,2015-11-23,0.01,2,365,0,True
8783124,city condo near everything.walk to mrt. best value,45791084,nuchnalin,Din Daeng,13.77388,100.5716,Private room,700,25,4,2022-06-19,0.42,2,207,4,True
8785499,supalai park srinakarin,25723045,sunisa,Pra Wet,13.6724,100.64596,Private room,2143,7,0,,,1,365,0,True
8393348,"studio, bts ratchatewi, siam, mbk, platinum",44226491,vinita,Ratchathewi,13.75228,100.52761,Private room,770,1,6,2022-06-09,0.46,2,4,5,True
7769083,town home near suwarnaphumi airport,40863197,rinrada,Lat Krabang,13.72259,100.75366,Entire home/apt,1929,30,0,,,1,365,0,True
7777209,luxury apartment near downtown (pick-up service),15699117,pk,Sathon,13.72044,100.53233,Entire home/apt,2250,1,175,2022-12-26,1.96,8,44,10,True
8792375,"quiet&clean studio on silom, 5 mins to skytrain.",46077527,pom,Bang Rak,13.7261,100.53099,Entire home/apt,999,1,167,2022-10-31,1.92,1,239,19,True
8396496,lpn park rama9-ratchada bangkok,44239325,kemintra,Huai Khwang,13.75315,100.57978,Private room,1500,1,0,,,1,365,0,True
8801560,"30th floor, 10 min to bts, seaview",4517723,kannicha,Bang Na,13.66417,100.64955,Entire home/apt,35000,998,20,2022-10-30,0.26,7,365,5,True
8410736,2 connecting rooms ( family room 4-5 pax),44305808,lek boonsiri,Vadhana,13.73225,100.59628,Hotel room,2386,1,7,2018-12-31,0.1,41,365,0,True
7777619,"good location/view, quality home, full facilities",19725112,peng ee,Ratchathewi,13.74931,100.55412,Entire home/apt,1208,30,53,2019-12-28,0.72,1,246,0,True
8802895,lovely spacious sunny apartment,198833,lawrence,Vadhana,13.74456,100.56731,Private room,1700,1,6,2018-06-17,0.11,1,365,0,True
7777642,garden in bangkok b&b,40576227,suttaporn,Bang Khen,13.85146,100.64635,Entire home/apt,1500,1,363,2022-12-22,4.12,1,328,35,True
8412169,"big condo, easy to get around,  close to metro!",24891004,nae,Huai Khwang,13.76565,100.57976,Entire home/apt,1214,3,12,2022-12-05,0.2,1,330,3,True
8412368,"private bedroom, safe, a/c",40776965,my friends house,Din Daeng,13.76106,100.56487,Private room,365,1,32,2022-12-12,0.37,3,0,6,True
8427136,"wifi, workspace, a/c",40776965,my friends house,Din Daeng,13.7611,100.56486,Private room,380,1,37,2022-09-01,0.44,3,0,5,True
8427141,"private room, great wifi, a/c",40776965,my friends house,Din Daeng,13.76114,100.5649,Private room,365,1,27,2022-08-30,0.32,3,0,7,True
8803136,executive suite – one bedroom 32 sqm.,12884020,yair,Pra Wet,13.71788,100.65928,Private room,499,28,0,,,8,364,0,False
8803170,junior suite – studio size 30 sq.m.,12884020,yair,Pra Wet,13.71627,100.65951,Private room,400,28,0,,,8,364,0,False
7777667,"1 bedroom thonglor, high floor, good view",40835603,atiwat,Vadhana,13.73005,100.58676,Private room,1643,30,0,,,1,180,0,True
8804583,close to airport link station huamak good view,46132508,furong,Suanluang,13.73724,100.64046,Entire home/apt,1100,30,27,2020-01-08,0.32,2,86,0,True
7777689,air raid shelter,40259616,kobkul,Phra Nakhon,13.75291,100.50448,Private room,990,1,113,2022-12-03,1.47,3,360,3,True
8428840,be my guest ari,262157474,reiz,Phaya Thai,13.78313,100.54311,Entire home/apt,2171,10,24,2022-10-21,0.28,1,0,5,True
8429002,two-stories private flat 10 mins walk to escap,44390542,promboon,Pom Prap Sattru Phai,13.75809,100.51213,Entire home/apt,800,1,15,2020-02-21,0.32,1,255,0,True
8810615,great location near bts sky trains,44809533,korakot,Vadhana,13.7387,100.56928,Private room,5000,1,1,2019-10-27,0.03,1,365,0,True
8430430,hotel california bangkok,44395793,hob,Khlong Toei,13.72844,100.57215,Private room,1000,1,0,,,1,365,0,True
7777915,best sukhumvit area w long stay auto discount!,37567351,numpol,Khlong Toei,13.71608,100.58606,Entire home/apt,1200,30,25,2022-08-11,0.28,2,286,3,True
8818555,baan ongkharak b&b twin room,26459188,supanda,Dusit,13.78752,100.51905,Private room,1200,1,2,2017-02-17,0.02,4,359,0,True
7778477,泰国芭提雅,40910996,meilin,Thawi Watthana,13.78151,100.38342,Entire home/apt,2500,1,0,,,1,365,0,False
8832107,loft studio with golden river view,28483676,nath,Khlong San,13.71829,100.51012,Entire home/apt,1257,30,15,2022-11-24,0.18,8,336,2,True
8431617,private room in apartment for rent.,14441872,plaa,Bang Na,13.68282,100.61409,Private room,1200,1,0,,,1,365,0,True
8837267,nonsmoker a/c / fast+reliable wifi / kitchen/quiet,4517723,kannicha,Bang Na,13.6832,100.61557,Private room,346,15,250,2022-08-03,2.89,7,320,2,True
8850699,"hot deal! ideo mobi ,2 min from sky train onnut.",40563982,nattarat,Phra Khanong,13.70392,100.60289,Entire home/apt,1209,2,14,2022-11-22,0.16,3,344,7,True
8853386,501  31st floor exceptional view,35046963,jeerawat,Huai Khwang,13.74428,100.58549,Entire home/apt,1200,365,53,2019-03-12,0.61,8,365,0,True
7778861,elements srinakarin condo,40848082,wipawee,Pra Wet,13.69685,100.64492,Entire home/apt,800,2,28,2019-08-27,0.33,1,302,0,True
8855331,1 bedroom ideo condo sathorn-thapra,42953784,rapassanan,Thon buri,13.71844,100.48646,Private room,1500,60,0,,,1,365,0,True
